,Anou,Tipo,Contrato,sector,Monto
2571,2016,48101,IMC-449/2016,CULTURALES,125000
2572,2016,48101,IMC-450/2016,CULTURALES,640000
2573,2016,48101,IMC-476/2016,CULTURALES,100000
2574,2016,48101,IMC-489/2016,CULTURALES,400000
2575,2016,48101,IMC-490/2016,CULTURALES,318884
2576,2016,48101,IMC-496/2016,CULTURALES,206116
2577,2016,48201,IMC-213/2016,CULTURALES,125000
2578,2016,48201,IMC-281/2016,CULTURALES,125000
2579,2016,48201,IMC-283/2016,CULTURALES,200000
2580,2016,48201,IMC-399/2016,CULTURALES,65000
2581,2016,48201,IMC-418/2016,CULTURALES,250000
2582,2016,48101,DPM/OD/01/2016,INVESTIGACIÓN CIENTÍFICA,11000000
2583,2016,48101,DPM/OD/02/2016,INVESTIGACIÓN CIENTÍFICA,300000
2584,2016,48101,DPM/OD/03/2016,INVESTIGACIÓN CIENTÍFICA,200000
2588,2016,48101,530.DNC.02.DAJ.14/2016,CULTURALES,1373148
2589,2016,48101,PROEQUIDAD 2016/100,BENEFICENCIA,499000
2590,2016,48101,PROEQUIDAD 2016/101,BENEFICENCIA,719076
2591,2016,48101,PROEQUIDAD 2016/102,BENEFICENCIA,643700
2592,2016,48101,PROEQUIDAD 2016/103,BENEFICENCIA,418000
2593,2016,48101,PROEQUIDAD 2016/104,BENEFICENCIA,500000
2594,2016,48101,PROEQUIDAD 2016/105,BENEFICENCIA,250000
2595,2016,48101,PROEQUIDAD 2016/106,BENEFICENCIA,485000
2596,2016,48101,PROEQUIDAD 2016/107,BENEFICENCIA,477122
2597,2016,48101,PROEQUIDAD 2016/108,BENEFICENCIA,467000
2598,2016,48101,PROEQUIDAD 2016/109,BENEFICENCIA,799900
2599,2016,48101,PROEQUIDAD 2016/11.,BENEFICENCIA,470000
2600,2016,48101,PROEQUIDAD 2016/110,BENEFICENCIA,798400
2601,2016,48101,PROEQUIDAD 2016/111,BENEFICENCIA,611000
2602,2016,48101,PROEQUIDAD 2016/112,BENEFICENCIA,437950
2603,2016,48101,PROEQUIDAD 2016/113,BENEFICENCIA,246000
2604,2016,48101,PROEQUIDAD 2016/114,BENEFICENCIA,488000
2605,2016,48101,PROEQUIDAD 2016/115,BENEFICENCIA,500000
2606,2016,48101,PROEQUIDAD 2016/116,BENEFICENCIA,799740
2607,2016,48101,PROEQUIDAD 2016/118,BENEFICENCIA,433000
2608,2016,48101,PROEQUIDAD 2016/119,BENEFICENCIA,405225
2609,2016,48101,PROEQUIDAD 2016/120,BENEFICENCIA,499952
2610,2016,48101,PROEQUIDAD 2016/121,BENEFICENCIA,650000
2611,2016,48101,PROEQUIDAD 2016/122,BENEFICENCIA,764700
2612,2016,48101,PROEQUIDAD 2016/123,BENEFICENCIA,240000
2613,2016,48101,PROEQUIDAD 2016/124,BENEFICENCIA,415000
2614,2016,48101,PROEQUIDAD 2016/125,BENEFICENCIA,248550
2615,2016,48101,PROEQUIDAD 2016/126,BENEFICENCIA,799995
2616,2016,48101,PROEQUIDAD 2016/127,BENEFICENCIA,500000
2617,2016,48101,PROEQUIDAD 2016/128,BENEFICENCIA,250000
2618,2016,48101,PROEQUIDAD 2016/129,SOCIALES,500000
2619,2016,48101,PROEQUIDAD 2016/13,BENEFICENCIA,793000
2620,2016,48101,PROEQUIDAD 2016/130,BENEFICENCIA,456400
2621,2016,48101,PROEQUIDAD 2016/131,BENEFICENCIA,438250
2622,2016,48101,PROEQUIDAD 2016/132,BENEFICENCIA,650000
2623,2016,48101,PROEQUIDAD 2016/133,BENEFICENCIA,499860
2624,2016,48101,PROEQUIDAD 2016/134,BENEFICENCIA,250000
2625,2016,48101,PROEQUIDAD 2016/135,BENEFICENCIA,249900
2626,2016,48101,PROEQUIDAD 2016/136,BENEFICENCIA,499500
2627,2016,48101,PROEQUIDAD 2016/137,BENEFICENCIA,622600
2628,2016,48101,PROEQUIDAD 2016/138,BENEFICENCIA,249996
2629,2016,48101,PROEQUIDAD 2016/139,BENEFICENCIA,450000
2630,2016,48101,PROEQUIDAD 2016/14.,BENEFICENCIA,500000
2631,2016,48101,PROEQUIDAD 2016/140,BENEFICENCIA,798875
2632,2016,48101,PROEQUIDAD 2016/141,BENEFICENCIA,650000
2633,2016,48101,PROEQUIDAD 2016/142,BENEFICENCIA,650000
2634,2016,48101,PROEQUIDAD 2016/143,SOCIALES,799913
2635,2016,48101,PROEQUIDAD 2016/144,BENEFICENCIA,500000
2636,2016,48101,PROEQUIDAD 2016/145,BENEFICENCIA,311000
2637,2016,48101,PROEQUIDAD 2016/146,BENEFICENCIA,249500
2638,2016,48101,PROEQUIDAD 2016/147,BENEFICENCIA,500000
2639,2016,48101,PROEQUIDAD 2016/149,BENEFICENCIA,650000
2640,2016,48101,PROEQUIDAD 2016/150,BENEFICENCIA,600648
2641,2016,48101,PROEQUIDAD 2016/151,BENEFICENCIA,397800
2642,2016,48101,PROEQUIDAD 2016/152,BENEFICENCIA,445390
2643,2016,48101,PROEQUIDAD 2016/153,BENEFICENCIA,800000
2644,2016,48101,PROEQUIDAD 2016/154,BENEFICENCIA,250000
2645,2016,48101,PROEQUIDAD 2016/155,BENEFICENCIA,500000
2646,2016,48101,PROEQUIDAD 2016/156,BENEFICENCIA,249990
2647,2016,48101,PROEQUIDAD 2016/157,BENEFICENCIA,500000
2648,2016,48101,PROEQUIDAD 2016/158,BENEFICENCIA,250000
2649,2016,48101,PROEQUIDAD 2016/159,BENEFICENCIA,497290
2650,2016,48101,PROEQUIDAD 2016/160,BENEFICENCIA,500000
2651,2016,48101,PROEQUIDAD 2016/161,BENEFICENCIA,793200
2652,2016,48101,PROEQUIDAD 2016/162,BENEFICENCIA,250000
2653,2016,48101,PROEQUIDAD 2016/163,BENEFICENCIA,800000
2654,2016,48101,PROEQUIDAD 2016/164,BENEFICENCIA,500000
2655,2016,48101,PROEQUIDAD 2016/165,BENEFICENCIA,333000
2656,2016,48101,PROEQUIDAD 2016/166,BENEFICENCIA,249074
2657,2016,48101,PROEQUIDAD 2016/167,BENEFICENCIA,445000
2658,2016,48101,PROEQUIDAD 2016/168,BENEFICENCIA,390948
2659,2016,48101,PROEQUIDAD 2016/17,BENEFICENCIA,500000
2660,2016,48101,PROEQUIDAD 2016/18,BENEFICENCIA,785000
2661,2016,48101,PROEQUIDAD 2016/19,BENEFICENCIA,500000
2662,2016,48101,PROEQUIDAD 2016/20,BENEFICENCIA,492683
2663,2016,48101,PROEQUIDAD 2016/21,BENEFICENCIA,650000
2664,2016,48101,PROEQUIDAD 2016/23,BENEFICENCIA,650000
2665,2016,48101,PROEQUIDAD 2016/24,BENEFICENCIA,344206
2666,2016,48101,PROEQUIDAD 2016/25,BENEFICENCIA,650000
2667,2016,48101,PROEQUIDAD 2016/26,BENEFICENCIA,648500
2668,2016,48101,PROEQUIDAD 2016/27,BENEFICENCIA,496000
2669,2016,48101,PROEQUIDAD 2016/28,BENEFICENCIA,800000
2670,2016,48101,PROEQUIDAD 2016/30,BENEFICENCIA,250000
2671,2016,48101,PROEQUIDAD 2016/31,BENEFICENCIA,473850
2672,2016,48101,PROEQUIDAD 2016/32,BENEFICENCIA,487160
2673,2016,48101,PROEQUIDAD 2016/33,BENEFICENCIA,792923
2674,2016,48101,PROEQUIDAD 2016/34,BENEFICENCIA,647000
2675,2016,48101,PROEQUIDAD 2016/35,BENEFICENCIA,800000
2676,2016,48101,PROEQUIDAD 2016/36,BENEFICENCIA,292000
2677,2016,48101,PROEQUIDAD 2016/37,BENEFICENCIA,407600
2678,2016,48101,PROEQUIDAD 2016/38,BENEFICENCIA,449693
2679,2016,48101,PROEQUIDAD 2016/39,BENEFICENCIA,498501
2680,2016,48101,PROEQUIDAD 2016/40,BENEFICENCIA,800000
2681,2016,48101,PROEQUIDAD 2016/41,BENEFICENCIA,240290
2682,2016,48101,PROEQUIDAD 2016/42,BENEFICENCIA,785000
2683,2016,48101,PROEQUIDAD 2016/43,BENEFICENCIA,499998
2684,2016,48101,PROEQUIDAD 2016/44,BENEFICENCIA,597000
2685,2016,48101,PROEQUIDAD 2016/45,BENEFICENCIA,245000
2686,2016,48101,PROEQUIDAD 2016/46,BENEFICENCIA,622500
2687,2016,48101,PROEQUIDAD 2016/47,BENEFICENCIA,645000
2688,2016,48101,PROEQUIDAD 2016/48,BENEFICENCIA,313700
2689,2016,48101,PROEQUIDAD 2016/49,BENEFICENCIA,361800
2690,2016,48101,PROEQUIDAD 2016/50,BENEFICENCIA,414800
2691,2016,48101,PROEQUIDAD 2016/51,BENEFICENCIA,720750
2692,2016,48101,PROEQUIDAD 2016/52,BENEFICENCIA,250000
2693,2016,48101,PROEQUIDAD 2016/53,BENEFICENCIA,419500
2694,2016,48101,PROEQUIDAD 2016/54,BENEFICENCIA,245350
2695,2016,48101,PROEQUIDAD 2016/55,BENEFICENCIA,500000
2696,2016,48101,PROEQUIDAD 2016/56,BENEFICENCIA,249800
2697,2016,48101,PROEQUIDAD 2016/57,BENEFICENCIA,800000
2698,2016,48101,PROEQUIDAD 2016/58,BENEFICENCIA,428000
2699,2016,48101,PROEQUIDAD 2016/59,BENEFICENCIA,490000
2700,2016,48101,PROEQUIDAD 2016/60,BENEFICENCIA,761000
2701,2016,48101,PROEQUIDAD 2016/62,BENEFICENCIA,499100
2702,2016,48101,PROEQUIDAD 2016/63,BENEFICENCIA,499650
2703,2016,48101,PROEQUIDAD 2016/64,BENEFICENCIA,800000
2704,2016,48101,PROEQUIDAD 2016/65,BENEFICENCIA,250000
2705,2016,48101,PROEQUIDAD 2016/66,BENEFICENCIA,550500
2706,2016,48101,PROEQUIDAD 2016/67,BENEFICENCIA,800000
2707,2016,48101,PROEQUIDAD 2016/68,BENEFICENCIA,247500
2708,2016,48101,PROEQUIDAD 2016/69,BENEFICENCIA,240000
2709,2016,48101,PROEQUIDAD 2016/70,BENEFICENCIA,650000
2710,2016,48101,PROEQUIDAD 2016/71,BENEFICENCIA,650000
2711,2016,48101,PROEQUIDAD 2016/72,BENEFICENCIA,566135
2712,2016,48101,PROEQUIDAD 2016/73,BENEFICENCIA,322944
2713,2016,48101,PROEQUIDAD 2016/74,BENEFICENCIA,415800
2714,2016,48101,PROEQUIDAD 2016/75,BENEFICENCIA,649074
2715,2016,48101,PROEQUIDAD 2016/76,BENEFICENCIA,248530
2716,2016,48101,PROEQUIDAD 2016/77,BENEFICENCIA,650000
2717,2016,48101,PROEQUIDAD 2016/78,BENEFICENCIA,779600
2718,2016,48101,PROEQUIDAD 2016/79,BENEFICENCIA,593410
2719,2016,48101,PROEQUIDAD 2016/80,BENEFICENCIA,500000
2720,2016,48101,PROEQUIDAD 2016/81,BENEFICENCIA,381000
2721,2016,48101,PROEQUIDAD 2016/82,BENEFICENCIA,250000
2722,2016,48101,PROEQUIDAD 2016/83,BENEFICENCIA,250000
2723,2016,48101,PROEQUIDAD 2016/84,BENEFICENCIA,492650
2724,2016,48101,PROEQUIDAD 2016/85,BENEFICENCIA,355200
2725,2016,48101,PROEQUIDAD 2016/86,BENEFICENCIA,621220
2726,2016,48101,PROEQUIDAD 2016/87,BENEFICENCIA,795000
2727,2016,48101,PROEQUIDAD 2016/88,BENEFICENCIA,649800
2728,2016,48101,PROEQUIDAD 2016/89,BENEFICENCIA,500000
2729,2016,48101,PROEQUIDAD 2016/9,BENEFICENCIA,650000
2730,2016,48101,PROEQUIDAD 2016/90,BENEFICENCIA,500000
2731,2016,48101,PROEQUIDAD 2016/91,BENEFICENCIA,800000
2732,2016,48101,PROEQUIDAD 2016/92,BENEFICENCIA,489850
2733,2016,48101,PROEQUIDAD 2016/93,BENEFICENCIA,799400
2734,2016,48101,PROEQUIDAD 2016/96,BENEFICENCIA,795800
2735,2016,48101,PROEQUIDAD 2016/97,BENEFICENCIA,592150
2736,2016,48101,´PROEQUIDAD 2016/98,BENEFICENCIA,500000
2737,2016,48101,PROEQUIDAD 2016/99,BENEFICENCIA,321400
2738,2016,48101,PROEQUIDAD2016/1,BENEFICENCIA,572100
2739,2016,48101,PROEQUIDAD2016/10,BENEFICENCIA,418250
2740,2016,48101,PROEQUIDAD2016/12,BENEFICENCIA,513105
2741,2016,48101,PROEQUIDAD2016/15,BENEFICENCIA,415514
2742,2016,48101,PROEQUIDAD2016/16,BENEFICENCIA,599500
2743,2016,48101,PROEQUIDAD2016/2,BENEFICENCIA,745000
2744,2016,48101,PROEQUIDAD2016/3,BENEFICENCIA,293100
2745,2016,48101,PROEQUIDAD2016/4,BENEFICENCIA,499590
2746,2016,48101,PROEQUIDAD2016/5,BENEFICENCIA,430700
2747,2016,48101,PROEQUIDAD2016/6,BENEFICENCIA,408680
2748,2016,48101,PROEQUIDAD2016/7,BENEFICENCIA,440000
2749,2016,48101,PROEQUIDAD2016/8,BENEFICENCIA,649900
2750,2016,48501,1,NO TIENE ACTIVIDAD A FINANCIAR,558014
2751,2016,48501,2,NO TIENE ACTIVIDAD A FINANCIAR,558014
2752,2016,48501,3,NO TIENE ACTIVIDAD A FINANCIAR,571285
2753,2016,48101,DG/JODG/0045/2016 GRDS/DD/002/2016,EDUCATIVAS,10000000
2754,2016,48101,DG/JODG/0046/2016 GRDS/DD/001/2016,AMBIENTALES,9000000
2755,2016,48101,DG/JODG/0059/2016 GRDS/DD/004/2016,AMBIENTALES,3000000
2756,2016,48101,DG/JODG/0073/2016 GRDS/DD/008/2016,AMBIENTALES,3000000
2757,2016,48101,DG/JODG/0074/2016 GRDS/DD/007/2016,EDUCATIVAS,2000000
2758,2016,48101,DG/JODG/0075/2016 GRDS/DD/009/2016,SALUD,4000000
2759,2016,48201,DG/JODG/0054/2016 GRDS/DD/003/2016,INFRAESTRUCTURA,30000000
2760,2016,48201,DG/JODG/0067/2016 GRDS/DD/006/2016,INFRAESTRUCTURA,2500000
2761,2016,48101,CM/SC/DGA/CD/0136/16-BIS,CULTURALES,8791321
2762,2016,48101,CNCA/DGCP/CD/0015/16,CULTURALES,1000000
2763,2016,48101,CNCA/DGCP/CD/03197/15,CULTURALES,1310000
2764,2016,48101,SC/DGA/CD/CDMX/0005/16,CULTURALES,4680000
2765,2016,48101,SC/DGA/CD/CDMX/0006/16,CULTURALES,3000000
2766,2016,48101,SC/DGA/CD/00008/16,CULTURALES,1500000
2767,2016,48101,SC/DGA/CD/00009/16,CULTURALES,10307049
2768,2016,48101,SC/DGA/CD/00011/16,CULTURALES,4680000
2769,2016,48101,SC/DGA/CD/00012/16,CULTURALES,4680000
2770,2016,48101,SC/DGA/CD/00013/16,CULTURALES,2000000
2771,2016,48101,SC/DGA/CD/00016/16,CULTURALES,1245108
2772,2016,48101,SC/DGA/CD/00018/16,CULTURALES,7800000
2773,2016,48101,SC/DGA/CD/00020/16,CULTURALES,1030000
2774,2016,48101,SC/DGA/CD/00036/16,CULTURALES,2000000
2775,2016,48101,SC/DGA/CD/0004/16,CULTURALES,2340000
2776,2016,48101,SC/DGA/CD/00064/16,CULTURALES,5000000
2777,2016,48101,SC/DGA/CD/0007/16,CULTURALES,7800000
2778,2016,48101,SC/DGA/CD/00080/16,CULTURALES,2340000
2779,2016,48101,SC/DGA/CD/00081/16,CULTURALES,780000
2780,2016,48101,SC/DGA/CD/0008/16,CULTURALES,2000000
2781,2016,48101,SC/DGA/CD/0009/16,CULTURALES,1500000
2782,2016,48101,SC/DGA/CD/00096/16,CULTURALES,8200000
2783,2016,48101,SC/DGA/CD/00098/16,CULTURALES,1000000
2784,2016,48101,SC/DGA/CD/00100/16,CULTURALES,6240000
2785,2016,48101,SC/DGA/CD/0010/16,CULTURALES,1560000
2786,2016,48101,SC/DGA/CD/00102/16,CULTURALES,3000000
2787,2016,48101,SC/DGA/CD/00104/16,CULTURALES,16000000
2788,2016,48101,SC/DGA/CD/0012/16,CULTURALES,2000000
2789,2016,48101,SC/DGA/CD/00125/16,CULTURALES,3445794
2790,2016,48101,SC/DGA/CD/00136/16,CULTURALES,546000
2791,2016,48101,SC/DGA/CD/0014/16,CULTURALES,3928107
2792,2016,48101,SC/DGA/CD/00143/16,CULTURALES,2340000
2793,2016,48101,SC/DGA/CD/0015/16,CULTURALES,3500000
2794,2016,48101,SC/DGA/CD/00160/16,CULTURALES,2500000
2795,2016,48101,SC/DGA/CD/0016/16,CULTURALES,4006918
2796,2016,48101,SC/DGA/CD/0017/16,CULTURALES,546000
2797,2016,48101,SC/DGA/CD/00172/16,CULTURALES,1000000
2798,2016,48101,SC/DGA/CD/00177/16,CULTURALES,2500000
2799,2016,48101,SC/DGA/CD/0019/16,CULTURALES,2000000
2800,2016,48101,SC/DGA/CD/00193/16,CULTURALES,1000000
2801,2016,48101,SC/DGA/CD/00194/16,CULTURALES,1326000
2802,2016,48101,SC/DGA/CD/00196/16,CULTURALES,1100000
2803,2016,48101,SC/DGA/CD/00201/16,CULTURALES,2000000
2804,2016,48101,SC/DGA/CD/0020/16,CULTURALES,1395203
2805,2016,48101,SC/DGA/CD/00212/16,CULTURALES,2000000
2806,2016,48101,SC/DGA/CD/00217/16,CULTURALES,858000
2807,2016,48101,SC/DGA/CD/0022/16,CULTURALES,5000000
2808,2016,48101,SC/DGA/CD/0023/16,CULTURALES,12960000
2809,2016,48101,SC/DGA/CD/0024/16,CULTURALES,1560000
2810,2016,48101,SC/DGA/CD/0025/16,CULTURALES,2500000
2811,2016,48101,SC/DGA/CD/0027/16,CULTURALES,1794000
2812,2016,48101,SC/DGA/CD/0028/16,CULTURALES,3100000
2813,2016,48101,SC/DGA/CD/0029/16,CULTURALES,2000000
2814,2016,48101,SC/DGA/CD/0030/16,CULTURALES,780000
2815,2016,48101,SC/DGA/CD/0032/16,CULTURALES,2000000
2816,2016,48101,SC/DGA/CD/0033/16,CULTURALES,3900000
2817,2016,48101,SC/DGA/CD/0040/16,CULTURALES,1000000
2818,2016,48101,SC/DGA/CD/0041/16,CULTURALES,1560000
2819,2016,48101,SC/DGA/CD/0042/16,CULTURALES,1000000
2820,2016,48101,SC/DGA/CD/0043/16,CULTURALES,3120000
2821,2016,48101,SC/DGA/CD/0044/16,CULTURALES,6240000
2822,2016,48101,SC/DGA/CD/0045/16,CULTURALES,780000
2823,2016,48101,SC/DGA/CD/0049/16,CULTURALES,2000000
2824,2016,48101,SC/DGA/CD/00581/16,CULTURALES,2100000
2825,2016,48101,SC/DGA/CD/0058/16,CULTURALES,4000000
2826,2016,48101,SC/DGA/CD/0062/16,CULTURALES,936000
2827,2016,48101,SC/DGA/CD/0079/16,CULTURALES,1166000
2828,2016,48101,SC/DGA/CD/0086/16,CULTURALES,2500000
2829,2016,48101,SC/DGA/CD/0087/16,CULTURALES,3000000
2830,2016,48101,SC/DGA/CD/0088/16,CULTURALES,2000000
2831,2016,48101,SC/DGA/CD/0089/16,CULTURALES,1800000
2832,2016,48101,SC/DGA/CD/0090/16,CULTURALES,1000000
2833,2016,48101,SC/DGA/CD/0091/16,CULTURALES,5000000
2834,2016,48101,SC/DGA/CD/0092/16,CULTURALES,2000000
2835,2016,48101,SC/DGA/CD/0093/16,CULTURALES,1700000
2836,2016,48101,SC/DGA/CD/0094/16,CULTURALES,3000000
2837,2016,48101,SC/DGA/CD/0095/16,CULTURALES,780000
2838,2016,48101,SC/DGA/CD/0096/16,CULTURALES,2340000
2839,2016,48101,SC/DGA/CD/0101/16,CULTURALES,2997601
2840,2016,48101,SC/DGA/CD/0102/16,CULTURALES,2997601
2841,2016,48101,SC/DGA/CD/0103/16,CULTURALES,3400000
2842,2016,48101,SC/DGA/CD/0104/16,CULTURALES,702000
2843,2016,48101,SC/DGA/CD/0105/16,CULTURALES,2000000
2844,2016,48101,SC/DGA/CD/0106/16,CULTURALES,1200000
2845,2016,48101,SC/DGA/CD/0108/16,CULTURALES,936000
2846,2016,48101,SC/DGA/CD/0109/16,CULTURALES,4000000
2847,2016,48101,SC/DGA/CD/0110/16,CULTURALES,1170000
2848,2016,48101,SC/DGA/CD/0111/16,CULTURALES,3000000
2849,2016,48101,SC/DGA/CD/0112/16,CULTURALES,2000000
2850,2016,48101,SC/DGA/CD/0113/16,CULTURALES,850000
2851,2016,48101,SC/DGA/CD/0114/16,CULTURALES,20000000
2852,2016,48101,SC/DGA/CD/0116/16,CULTURALES,3000000
2853,2016,48101,SC/DGA/CD/0117/16,CULTURALES,8900000
2854,2016,48101,SC/DGA/CD/0119/16,CULTURALES,2000000
2855,2016,48101,SC/DGA/CD/0120/16,CULTURALES,29360000
2856,2016,48101,SC/DGA/CD/0121/16,CULTURALES,25120000
2857,2016,48101,SC/DGA/CD/0122/16,CULTURALES,21280000
2858,2016,48101,SC/DGA/CD/0125/16,CULTURALES,25120000
2859,2016,48101,SC/DGA/CD/0126/16,CULTURALES,25120000
2860,2016,48101,SC/DGA/CD/0127/16,CULTURALES,2000000
2861,2016,48101,SC/DGA/CD/0128/16,CULTURALES,2000000
2862,2016,48101,SC/DGA/CD/0129/16,CULTURALES,6000000
2863,2016,48101,SC/DGA/CD/0130/16,CULTURALES,5995203
2864,2016,48101,SC/DGA/CD/0136/16,CULTURALES,20000000
2865,2016,48101,SC/DGA/CD/0137/16,CULTURALES,3500000
2866,2016,48101,SC/DGA/CD/0138/16,CULTURALES,6000000
2867,2016,48101,SC/DGA/CD/0139/16,CULTURALES,5000000
2868,2016,48101,SC/DGA/CD/0140/16,CULTURALES,1000000
2869,2016,48101,SC/DGA/CD/0141/16,CULTURALES,1014000
2870,2016,48101,SC/DGA/CD/0142/16,CULTURALES,4680000
2871,2016,48101,SC/DGA/CD/0144/16,CULTURALES,532000
2872,2016,48101,SC/DGA/CD/0145/16,CULTURALES,2398081
2873,2016,48101,SC/DGA/CD/0146/16,CULTURALES,2000000
2874,2016,48101,SC/DGA/CD/0147/16,CULTURALES,3000000
2875,2016,48101,SC/DGA/CD/0148/16,CULTURALES,30000000
2876,2016,48101,SC/DGA/CD/0149/16,CULTURALES,1780000
2877,2016,48101,SC/DGA/CD/0152/16,CULTURALES,2060000
2878,2016,48101,SC/DGA/CD/0153/16,CULTURALES,4000000
2879,2016,48101,SC/DGA/CD/0154/16,CULTURALES,1700000
2880,2016,48101,SC/DGA/CD/0162/16,CULTURALES,6600000
2881,2016,48101,SC/DGA/CD/0166/16,CULTURALES,4000000
2882,2016,48101,SC/DGA/CD/0167/16,CULTURALES,10000000
2883,2016,48101,SC/DGA/CD/0168/16,CULTURALES,2000000
2884,2016,48101,SC/DGA/CD/0169/16,CULTURALES,2340000
2885,2016,48101,SC/DGA/CD/0170/16,CULTURALES,1560000
2886,2016,48101,SC/DGA/CD/0171/16,CULTURALES,2340000
2887,2016,48101,SC/DGA/CD/0172/16,CULTURALES,6050000
2888,2016,48101,SC/DGA/CD/0173/16,CULTURALES,4850000
2889,2016,48101,SC/DGA/CD/0174/16,CULTURALES,5000000
2890,2016,48101,SC/DGA/CD/0181/16,CULTURALES,8200000
2891,2016,48101,SC/DGA/CD/0199/16,CULTURALES,4120000
2892,2016,48101,SC/DGA/CD/0200/16,CULTURALES,2340000
2893,2016,48101,SC/DGA/CD/0201/16,CULTURALES,2400000
2894,2016,48101,SC/DGA/CD/0202/16,CULTURALES,1000000
2895,2016,48101,SC/DGA/CD/0204/16,CULTURALES,2500000
2896,2016,48101,SC/DGA/CD/0205/16,CULTURALES,1560000
2897,2016,48101,SC/DGA/CD/0207/16,CULTURALES,2000000
2898,2016,48101,SC/DGA/CD/0209/16,CULTURALES,2500000
2899,2016,48101,SC/DGA/CD/0210/16,CULTURALES,1900000
2900,2016,48101,SC/DGA/CD/0211/16,CULTURALES,5000000
2901,2016,48101,SC/DGA/CD/0212/16,CULTURALES,2000000
2902,2016,48101,SC/DGA/CD/0213/16,CULTURALES,5000000
2903,2016,48101,SC/DGA/CD/0214/16,CULTURALES,1950000
2904,2016,48101,SC/DGA/CD/0215/16,CULTURALES,9500000
2905,2016,48101,SC/DGA/CD/0216/16,CULTURALES,1132000
2906,2016,48101,SC/DGA/CD/0217/16,CULTURALES,4680000
2907,2016,48101,SC/DGA/CD/0218/16,CULTURALES,8600000
2908,2016,48101,SC/DGA/CD/0219/16,CULTURALES,3240000
2909,2016,48101,SC/DGA/CD/0220/16,CULTURALES,2460000
2910,2016,48101,SC/DGA/CD/0221/16,CULTURALES,5739663
2911,2016,48101,SC/DGA/CD/0222/16,CULTURALES,1170000
2912,2016,48101,SC/DGA/CD/0223/16,CULTURALES,1000000
2913,2016,48101,SC/DGA/CD/0228/16,CULTURALES,3597122
2914,2016,48101,SC/DGA/CD/0234/16,CULTURALES,2000000
2915,2016,48101,SC/DGA/CD/0235/16,CULTURALES,6000000
2916,2016,48101,SC/DGA/CD/0236/16,CULTURALES,1500000
2917,2016,48101,SC/DGA/CD/0237/16,CULTURALES,300000
2918,2016,48101,SC/DGA/CD/0238/16,CULTURALES,1500000
2919,2016,48101,SC/DGA/CD/0239/16,CULTURALES,6900000
2920,2016,48101,SC/DGA/CD/0240/16,CULTURALES,11700000
2921,2016,48101,SC/DGA/CD/0241/16,CULTURALES,2300000
2922,2016,48101,SC/DGA/CD/0242/16,CULTURALES,1540000
2923,2016,48101,SC/DGA/CD/0248/16,CULTURALES,5000000
2924,2016,48101,SC/DGA/CD/0249/16,CULTURALES,5000000
2925,2016,48101,SC/DGA/CD/0251/16,CULTURALES,2340000
2926,2016,48101,SC/DGA/CD/0307/16,CULTURALES,500000
2927,2016,48101,SC/DGA/CD/0308/16,CULTURALES,3900000
2928,2016,48101,SC/DGA/CD/0309/16,CULTURALES,3000000
2929,2016,48101,SC/DGA/CD/0310/16,CULTURALES,3597122
2930,2016,48101,SC/DGA/CD/0311/16,CULTURALES,3900000
2931,2016,48101,SC/DGA/CD/0312/16,CULTURALES,1560000
2932,2016,48101,SC/DGA/CD/0313/16,CULTURALES,5460000
2933,2016,48101,SC/DGA/CD/0314/16,CULTURALES,1794000
2934,2016,48101,SC/DGA/CD/0315/16,CULTURALES,3291366
2935,2016,48101,SC/DGA/CD/0316/16,CULTURALES,3000000
2936,2016,48101,SC/DGA/CD/0317/16,CULTURALES,9592326
2937,2016,48101,SC/DGA/CD/0318/16,CULTURALES,3000000
2938,2016,48101,SC/DGA/CD/0328/16,CULTURALES,5000000
2939,2016,48101,SC/DGA/CD/0329/16,CULTURALES,5000000
2940,2016,48101,SC/DGA/CD/0330/16,CULTURALES,2500000
2941,2016,48101,SC/DGA/CD/0331/16,CULTURALES,3640000
2942,2016,48101,SC/DGA/CD/0350/16,CULTURALES,4250000
2943,2016,48101,SC/DGA/CD/0351/16,CULTURALES,8150000
2944,2016,48101,SC/DGA/CD/0356/16,CULTURALES,936000
2945,2016,48101,SC/DGA/CD/0357/16,CULTURALES,4800000
2946,2016,48101,SC/DGA/CD/0358/16,CULTURALES,4000000
2947,2016,48101,SC/DGA/CD/0359/16,CULTURALES,3597040
2948,2016,48101,SC/DGA/CD/0360/16,CULTURALES,1150000
2949,2016,48101,SC/DGA/CD/0361/16,CULTURALES,3000000
2950,2016,48101,SC/DGA/CD/0363/16,CULTURALES,2000000
2951,2016,48101,SC/DGA/CD/0374/16,CULTURALES,4680000
2952,2016,48101,SC/DGA/CD/0375/16,CULTURALES,2400000
2953,2016,48101,SC/DGA/CD/0376/16,CULTURALES,2400000
2954,2016,48101,SC/DGA/CD/0377/16,CULTURALES,5250000
2955,2016,48101,SC/DGA/CD/0378/16,CULTURALES,30000000
2956,2016,48101,SC/DGA/CD/0410/16,CULTURALES,1000000
2957,2016,48101,SC/DGA/CD/0411/16,CULTURALES,1110000
2958,2016,48101,SC/DGA/CD/0412/16,CULTURALES,2737600
2959,2016,48101,SC/DGA/CD/0413/16,CULTURALES,3000000
2960,2016,48101,SC/DGA/CD/0414/16,CULTURALES,4000000
2961,2016,48101,SC/DGA/CD/0415/16,CULTURALES,3650000
