"EJERCICIO","NOMBRE_INSTITUCION","CLAVE_PARTIDA","NUM_CONTRATO","DONATARIO","FECHA_CELEBRACION","MONTO_CONTRATO","FECHA_CONCLUSION","OBJETO_DONATIVO","TIPO_ACTIVIDADES_FINANCIAR","MONTO_OTORGADO"
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-201/2013","LA MATATENA, ASOCIACIÓN DE CINE PARA NIÑAS Y NIÑOS",27/02/13,900000,30/09/13,"ORGANIZACIÓN Y REALIZACIÓN DEL 18° FESTIVAL INTERNACIONAL DE CINE PARA NIÑOS (...Y NO TAN NIÑOS).","CULTURALES",900000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-202/2013","FESTIVAL INTERNACIONAL DE CINE JUDÍO",27/02/13,75000,30/12/13,"ORGANIZACIÓN Y REALIZACIÓN DEL TOUR UNIVERSITARIO 2013, QUE SE LLEVARÁ A CABO DENTRO DE LAS ACTIVIDADES DEL FESTIVAL INTERNACIONAL DE CINE JUDÍO EN MÉXICO.","CULTURALES",75000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-203/2013","JUGUEMOS A GRABAR",27/02/13,600000,30/11/13,"ORGANIZACIÓN Y REALIZACIÓN DEOL 6° RALLY INFANTIL DE DOCUMENTAL EN MICHOACAN, Y DE 3 CURSOS DE CINE INFANTIL: 1)""NIÑAS Y NIÑOS MALTRATADOS DE MICHOACAN"", 2) ""NIÑAS Y NIÑOS BANDA DE LA COLONIA TIERRA Y LIBERTAD"" Y 3) ""EL BULLYNG EN LAS NIÑAS Y NIÑOS MICHOACANOS"".","CULTURALES",600000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-204/2013","MÓRBIDO",27/02/13,700000,17/12/13,"ORGANIZACIÓN Y REALIZACIÓN DEL MÓRBIDO, FESTIVAL INTERNACIONAL DE CINE FANTÁSTICO Y DE TERROR 2013.","CULTURALES",700000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-205/2013","FUNDACIÓN MECENAS ARTE Y CULTURA",27/02/13,400000,20/11/13,"SHORT SHORTS FILMS Y TODOS SOMOS OTROS.","CULTURALES",400000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-222/2013","FUNDACIÓN TODO POR EL CINE",11/03/13,350000,31/07/13,"ORGANIZACIÓN Y REALIZACIÓN DEL 6° FESTIVAL INTERNACIONAL DE CINE EN EL CAMPO.","CULTURALES",350000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-234/2013","MUJERES EN EL CINE Y LA TELEVISIÓN.",25/03/13,400000,31/12/13,"X MUESTRA INTERNACIONAL MUJERES EN EL CINE Y LA TELEVISIÓN/ENCUENTRO MÉXICO-QUEBEC; CINE-CLUB MULTITEMÁTICOS: GÉNERO, MEMORIA, MEDIO AMBIENTE, DISCAPACIDAD Y RETROSPECTIVA DIEZ AÑOS DE MUJERES EN EL CINE Y LA TELEVISIÓN.","CULTURALES",400000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-235/2013","FUNDACIÓN CINÉPOLIS",25/03/13,225000,28/09/13,"ORGANIZACIÓN Y REALIZACIÓN DEL 6° FESTIVAL INTERNACIONAL DE CINE EN DERECHOS HUMANOS TESTIGO ""CINE PARA ACTUAR"".","CULTURALES",225000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-237/2013","HOMBRE NATURALEZA",25/03/13,200000,31/07/13,"ORGANIZACIÓN Y REALIZACIÓN DEL ECOFILM FESTIVAL.","CULTURALES",200000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-238/2013","ASOCIACIÓN INTERNACIONAL DE LAS ARTES",25/03/13,100000,24/12/13,"ORGANIZACIÓN Y REALIZACIÓN DEL 3° FESTIVAL INTERNACIONAL DE CINE EN SONORA.","CULTURALES",100000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-335/2013","UNIVERSIDAD IBEROAMERICANA",05/04/13,50000,12/05/13,"ORGANIZACIÓN Y REALIZACIÓN DEL FESTIVAL INTERNACIONAL DE CINE UNIVERSITARIO KINOKI 2013.","CULTURALES",50000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-342/2013","FUNDACIÓN  INTERNACIONAL DE LA COMUNIDAD",12/04/13,500000,31/12/13,"ORGANIZACIÓN Y REALIZACIÓN DEL BORDOCS FORO DOCUMENTAL.","CULTURALES",500000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-409/2013","LULA CINE",17/05/13,375000,04/09/13,"REALIZACIÓN DEL CAMPAMENTO AUDIOVISUAL ITINERANTE 2013.","CULTURALES",375000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-415/2013","ACADEMIA MEXICANA DE ARTES Y CIENCIAS CINEMATOGRÁFICAS",27/05/13,4500000,15/12/13,"55 CEREMONIA DE ENTREGA DEL PREMIO ARIEL; SELECCIÓN DE LA PELÍCULA MEXICANA A LOS PREMIOS GOYA 2014;  SELECCIÓN DE LA PELÍCULA MEXICANA A LOS PREMIOS OSCAR 2014; EDICIÓN IMPRESA DE LA HISTORIA DE LA ACADEMIA MEXICANA DE ARTES Y CIENCIAS CINEMATOGRÁFICAS Y DEL ARIEL, Y 56 ENTREGA DEL ARIEL 2014 DE LA ACADEMIA MEXICANA DE ARTES Y CIENCIAS CINEMATOGRÁFICAS.","CULTURALES",4500000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48101","IMC-661/2013","TALLER DE ESCRITORES CINEMATOGRÁFICOS EL GARFIO",28/08/13,190000,31/03/14,"ORGANIZACIÓN Y REALIZACIÓN DEL ""SEMINARIO TALLER DE ESCRITURA CINEMATOGRÁFICA, LARGOMETRAJES DE FICCIÓN 2013"".","CULTURALES",190000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48201","IMC-233/2013","GOBIERNO DEL ESTADO LIBRE Y SOBERANO DE SAN LUIS POTOSÍ",25/03/13,100000,16/12/13,"ORGANIZACIÓN Y REALIZACIÓN DE LA TERCERA EDICIÓN DEL RODANDO FILM FESTIVAL SAN LUIS POTOSÍ.","CULTURALES",100000
"2013","INSTITUTO MEXICANO DE CINEMATOGRAFÍA","48201","IMC-236/2013","INSTITUTO ZACATECANO DE CULTURA RAMÓN LÓPEZ VELARDE",25/03/13,250000,01/07/13,"ORGANIZACIÓN Y REALIZACIÓN DE LA 5A MUESTRA NACIONAL DE CINE EN FRESNILLO.","CULTURALES",250000
"2013","INSTITUTO MEXICANO DEL SEGURO SOCIAL","48101","DPM/OD/01/2013","FUNDACIÓN IMSS",15/08/13,6265700,31/12/13,"ESTUDIAR Y PROMOVER ESTRATEGIAS QUE PERMITAN INCREMENTAR LA COBERTURA DE LOS SERVICIOS DE SALUD EN EL IMSS.
","SALUD",6265700
"2013","INSTITUTO MEXICANO DEL SEGURO SOCIAL","48101","DPM/OD/02/2013 ","ACADEMIA MEXICANA DE CIRUGÍA",15/08/13,300000,31/12/13,"LA REALIZACIÓN DE ACTIVIDADES CIENTÍFICAS
","INVESTIGACIÓN CIENTÍFICA",300000
"2013","INSTITUTO MEXICANO DEL SEGURO SOCIAL","48101","DPM/OD/03/2013 ","ACADEMIA NACIONAL DE MEDICINA DE MÉXICO",15/08/13,300000,31/12/13,"* LLEVAR A CABO LAS SESIONES ORDINARIAS.                                                                                                                                                                                                                                 * EVENTOS ESPECIALES DEL CL ANIVERSARIO DE LA ACADEMIA.                                                                                                                                                                                           * SESIONES CONJUNTAS CON INSTITUCIONES DE SALUD, ACADÉMICAS Y OTRAS INSTANCIAS DE SALUD      
","INVESTIGACIÓN CIENTÍFICA",300000
"2013","INSTITUTO MEXICANO DEL SEGURO SOCIAL","48101","DPM/OD/04/2013 ","ACADEMIA MEXICANA DE PEDIATRÍA",28/11/13,200000,31/12/13,"LA TRANSPORTACIÓN, INSUMO Y VIÁTICOS DEL EQUIPO MÉDICO QUIRÚRGICO  
","NO TIENE ACTIVIDAD A FINANCIAR",200000
"2013","INSTITUTO MEXICANO DEL SEGURO SOCIAL","48101","SIN NÚMERO","APOYO A JUBILADOS Y PENSIONADOS DEL MUNJP",11/07/13,5210000,31/12/13,"APOYAR A JUBILADOS, PENSIONADOS, ADULTOS MAYORES Y DISCAPACITADOS PARA LA ATENCIÓN DE REQUERIMIENTOS BÁSICOS DE SUBSISTENCIA EN MATERIA DE ALIMENTACIÓN, VESTIDO Y VIVIENDA.
","CULTURALES,DESARROLLO COMUNITARIO,SALUD,SOCIALES",5210000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","1","FUNDACIÓN MAESTRO JOSÉ LUIS CUEVAS NOVELO",19/01/13,1961640,31/12/13,"COLABORACIÓN PARA LA PERACIÓN Y FUNCIONAMIENTO, ASÍ COMO EN LA COPRODUCCIÓN PARA LA REALIZACIÓN DE DIVERSOS EVENTOS ARTÍSTICOS Y CULTURALES, DE INVESTIGACIÓN CIENTÍFICA, DESARROLLO DE SERVICIOS, PUBLICACIONES Y EXPOSICIONES ITINERANTES, ORGANIZACIÓN DE CONFERENCIAS Y ESPECTÁCULOS ARTÍSTICOS, ASÍ COMO EN LA DIFUSIÓN DE ACTIVIDADES QUE DESARROLLA EL MUSEO ""JOSÉ LUIS CUEVAS NOVELO"", DURANTE LOS MESES DE ENERO Y FEBRERO DE 2013","CULTURALES,OTRAS",980820
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","10","COMPAÑÍA DE DANZA CONTEMPORANEA DE YUCATAN",07/12/13,155000,31/12/13,"COPRODUCCIÓN CON ASOCIACIÓN ESTATAL PARA LLEVAR A CABO EL XIX FESTIVAL NACIONAL E INTERNACIONAL DE DANZA CONTEMPORÁNEA OC´OHTIC.","CULTURALES",155000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","11","PATRONATO DEL TEATRO NAZAS",27/10/13,70000,31/10/13,"COPRODUCCIÓN CON ASOCIACIÓN ESTATAL PARA LLEVAR A CABO EL IV FESTIVAL DE DANZA CONTEMPORÁNEA DEL TEATRO NAZAS.","CULTURALES",70000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","13","ACADEMIA MEXICANA DE MÚSICA ANTIGUA PARA ÓRGANO",01/11/13,10000,30/11/13,"COPRODUCCIÓN DE ACTIVIDADES EN EL MARCO DEL XXI FESTIVAL DE ÓRGANO BARROCO.","CULTURALES",10000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","2","PATRONATO DEL TEATRO ISAURO MARTÍNEZ",02/05/13,1030000,31/12/13,"COPRODUCCIÓN CON ASOCIACIÓN ESTATAL PARA CUBRIR LOS GASTOS DE TRANSPORTACIÓN AÉREA Y/O TERRESTRE, HOSPEDAJE Y ALIMENTACIÓN DE LOS PARTICIPANTES EN LAS ACTIVIDADES QUE SE REALIZAN EN LOS TEATROS ISAURO MARTÍNEZ Y ALFONSO GARIBAY DE CHIHUAHUA.","CULTURALES,OTRAS",1030000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","3","PATRONATO DE AMIGOS DE LA ORQUESTA DE BAJA CALIFORNIA",02/05/13,147375,31/12/13,"COPRODUCCIÓN CON ASOCIACIÓN ESTATAL PARA CUBRIR LOS GASTOS DE TRANSPORTACIÓN AÉREA Y/O TERRESTRE, HOSPEDAJE Y ALIMENTACIÓN DE LOS PARTICIPANTES EN LAS ACTIVIDADES DE LA ORQUESTA DE BAJA CALIFORNIA.","CULTURALES,OTRAS",147375
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","4","INSTITUTO VERACRUZANO DE BELLAS ARTES",02/05/13,39500,31/12/13,"COPRODUCCIÓN CON ASOCIACIÓN ESTATAL PARA CUBRIR LOS GASTOS DE TRANSPORTACIÓN AÉREA Y/O TERRESTRE, HOSPEDAJE Y ALIMENTACIÓN DE LOS PARTICIPANTES EN LAS ACTIVIDADES ARTÍSTICAS QUE DESARROLLA LA ESCUELA MUNICIPAL DE BELLAS ARTES EN EL ESTADO DE VERACRUZ.","CULTURALES,OTRAS",39500
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","5","COMPAÑÍA UMBRAL DANZA CONTEMPORÁNEA",24/04/13,75000,24/04/14,"APOYO PARA EL XIV FESTIVAL INTERNACIONAL DE DANZA CONTEMPORÁNEA AVANT GARDE CON SEDE EN MÉRIDA, YUCATÁN, QUE SE LLEVARÁ A CBO DEL 24 AL 28 DE ABRIL DEL 2013.","CULTURALES,OTRAS",75000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","530,CNC,01,DAJ,16/2013","AMIGOS DEL MUSEO DE ARTE CONTEMPORÁNEO DE OAXACA",19/01/13,500000,31/12/13,"COLABORACIÓN PARA LA OPERACIÓN Y FUNCIONAMIENTO, ASÍ COMO E LA COPRODUCCIÓN PARA LA REALIZACIÓN DE DIVERSOS EVENTOS ARTÍSTICOS Y CULTURALES, DE INVESTIGACIÓN CIENTÍFICA, DESARROLLO DE SERVICIOS, PUBLICACIONES Y EXPOSICIONES ITINERANTES, ORGANIZACIÓN DE CONFERENCIAS Y ESPECTÁCULOS ARTÍSTICOS, ASÍ COMO EN LA DIFUSIÓN DE ACTIVIDADES QUE DESARROLLA EL MUSEO DE ARTE CONTEMPORÁNEO DE OAXACA, DURANTE LOS MESES DE ABRIL, MAYO Y JUNIO DE 2013","CULTURALES,OTRAS",416667
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","530,CNC,02,DAJ,17/2013","AMIGOS DEL INSTITUTO DE ARTES GRÁFICAS DE OAXACA Y DEL CENTRO FOTOGRÁFICO MANUEL ÁLVAREZ BRAVO",19/01/13,2274669,31/12/13,"COLABRAR EN LA REALIZACIÓN DE DIVERSOS EVENTOS ARTÍSTICOS Y CULTURALES, PUBLICACIONES Y EXPOSICIONES ITINERANTES, ORGANIZACIÓN DE CONFERENCIAS Y ESPECTÁCULOS ARTÍSTICOS QUE DESARROLLAN EL INSTITUTO DE ARTES GRÁFICAS DE OAXACA Y EL CENTRO FOTOGRÁFICO MANUEL ALVAREZ BRAVO, DURANTE LOS MESES DE ABRIL, MAYO Y JUNIO DE 2013","CULTURALES,OTRAS",2250000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","6","LA GRAN FAMILIA",01/07/12,50000,30/11/12,"ESTABLECER LOS TÉRMINOS Y CONDICIONES MEDIANTE LOS CUALES ""EL INBA Y LA ASOCIACIÓN"" UNEN SUS RESPECTIVOS ESFUERZOS A FIN DE LLEVAR A CABO EL DESARROLLO DE ACTIVIDADES EDUCATIVAS, DE FOMENTO, INVESTIGACIÓN Y PROMOCIÓN DE LAS ARTES Y DE LA MÚSICA EN GENERAL.","OTRAS",50000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","7","CENTRO DE ESTUDIOS PARA EL USO DE LA VOZ",01/06/13,400000,31/12/13,"LA CREACIÓN DEL CENTRO ESPECIALIZADO EN EL ESTUDIO DE LA VOZ, PARA LOS ACTORES DE LA ESCENA, MAESTROS, DIRECTORES Y PÚBLICO EN GENERAL QUE QUIERA DESARROLLAR EL USO DE LA VOZ EN TODAS SUS EXPRESIONES Y HACER DE ÉL, UN ESPACIO PARA LA CREACIÓN Y EXPERIMENTACIÓN; LA ORGANIZACIÓN DE CURSOS, SIMPOSIOS, SEMINARIOS, TALLERES, DIPLOMADOS, CONGRESOS, EXPOSICIONES.","OTRAS",400000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48101","9","FUNDACIÓN PROART (ANTES IBERICA CONTEMPORÁNEA EN MEXICO)",09/09/13,30000,29/09/13,"COPRODUCCIÓN CON ASOCIACIÓN ESTATAL PARA LLEVAR A CABO EL IV FESTIVAL INTERNACIONAL IBERICA CONTEMPORANEA EN MÉXICO.","CULTURALES",30000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48201","DNC/CNAV/04/2013","INSTITUTO ZACATECANO DE CULTURA",19/01/13,122500,31/12/13,"COLABORAR EN LA REALIZACIÓN DE DIVERSOS EVENTOS ARTÍSTICOS Y CULTURALES, PUBLICACIONES Y EXPOSICIONES ITINERANTES, ORGANIZACIÓN DE CONFERENCIAS Y ESPECTÁCULOS ARTÍSTICOS QUE DESARROLLAN EL INSTITUTO DE ARTES GRÁFICAS DE OAXACA Y EL CENTRO FOTOGRÁFICO MANUEL ÁLVAREZ BRAVO, DURANTE LOS MESES DE ABRIL, MAYO Y JUNIO DE 2013.","CULTURALES",122500
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48201","12","Instituto Sonorense de Cultura",19/08/13,200000,31/12/13,"LA REALIZACIÓN DE LA XIV EDICIÓN DE LA FERIA DEL LIBRO HERMOSILLO 2013.","CULTURALES",200000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48201","200.DNC.01.DAJ.35/2013","INSTITUTO CULTURAL DE AGUASCALIENTES",29/04/13,460065,31/12/13,"PROMOVER EL DESARROLLO DE LA CULTURA DEL ESTADO, COORDINAR SUS ACTIVIDADES CULTURALES ARTISTICAS Y AFINES DE LOS DIVERSOS ORGANOS DEL ESTADO.","CULTURALES",460065
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48201","300.DNC.02.DAJ.3412013","Centro Nacional de Danza Contemporánea",01/07/13,500000,31/12/13,"LLEVAR CONJUNTAMENTE ACTIVIDADES ACADÉMICAS QUE CONTRIBUYAN A FORTALECER LA CAPACIDAD EDUCATIVA Y DE DANZA CONTEMPORÁNEA, DIFUSIÓN DE LAS ARTES Y LA CULTURA, PARA QUE LOS ESTUDIANTES DEL CENTRO NACIONAL DE DANZA CONTEMPORÁNEA, FORTALEZCAN Y ENRIQUEZCAN SUS CONOCIMIENTOS TRAVÉS DE SERVICIOS CULTURALES DURANTE EL AÑO 2013.","CULTURALES",500000
"2013","INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA.","48201","300.DNC.04.DAJ.3912013","INSTITUTO DE CULTURA DEL MUNICIPIO DE CHIHUAHUA",02/11/13,153125,31/12/13,"REALIZACIÓN DE DIVERSOS EVENTOS ARTÍSTICOS Y CULTURALES QUE SE LLEVARÁN A CABO EN EL CONSERVATORIO DE MÚSICA DE CHIHUAHUA.","CULTURALES",153125
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","1","NOYOLOTZIN",21/05/13,134000,31/01/14,"MUJER Y MEDIO AMBIENTE, PROYECTO DE CAPACITACIÓN SOBRE TÉCNICAS DE RECICLAJE Y CURSOS SOBRE FORMACIÓN CIUDADANA, DIRIGIDO A 35 MUJERES DE LA MICRORREGIÓN ATLZAYANCA, TLAXCALA ","BENEFICENCIA",134000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","10","APOYO ALBATROS",21/05/13,270000,31/01/14,"ASESORÍA Y ASISTENCIA JURÍDICA A MUJERES QUE VIVEN VIOLENCIA FAMILIAR","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","12","ASOCIACIÓN PARA EL DESARROLLO INTEGRAL DE PERSONAS VIOLADAS",21/05/13,270000,31/01/14,"ATENCIÓN PSICOLÓGICA Y PREVENCIÓN DE LA VIOLENCIA SEXUAL PARA MUJERES, NIÑAS, NIÑOS Y ADOLESCENTES QUE VIVEN EN LA CIUDAD DE MÉXICO Y LA ZONA CONURBADA.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","13","ENFOQUE DE IGUALDAD",21/05/13,241830,31/01/14,"PROGRAMA DE INVESTIGACIÓN Y PREVENCIÓN DE GEOFEMINICIDIO EN EL ESTADO DE SAN LUIS POTOSÍ (MODELO PILOTO DE PREVENCIÓN DE LOS FEMINICIDIOS EN EL ESTADO) ","BENEFICENCIA",241830
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","14","YOLIA NIÑAS DE LA CALLE",21/05/13,270000,31/01/14,"SALUD, SEXUALIDAD Y PROYECTO DE VIDA.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","16","FORO PARA EL DESARROLLO SUSTENTABLE",21/05/13,267000,31/01/14,"MUJERES INDÍGENAS FORTALECEN PROCESOS DE RESTAURACIÓN DE SALUD AMBIENTAL COMUNITARIA Y DOMÉSTICA MEDIANTE EL APROVECHAMIENTO Y MANEJO  SUSTENTABLE DE RECURSOS HIDRÁULICOS","BENEFICENCIA",267000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","17","FUNDACIÓN DE APOYO INFANTIL, GUANAJUATO",21/05/13,237740,31/01/14,"INTEGRACIÓN DE XICHÚ A LA “RED DE JÓVENES PROMOTORAS DE LA EQUIDAD DE GÉNERO Y DE LOS DERECHOS SEXUALES Y REPRODUCTIVOS DE LA REGIÓN NORESTE DEL ESTADO DE GUANAJUATO”.","BENEFICENCIA",237740
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","18","RED DE ASESORÍA Y DEFENSA DE LOS DERECHOS HUMANOS",21/05/13,270000,31/01/14,"JORNADAS DE ATENCIÓN INTEGRAL A MUJERES INDÍGENAS CHONTALES EN MATERIA DE RECREACIÓN, SALUD, VIOLENCIA FAMILIAR, EQUIDAD DE GÉNERO, DEFENSORÍA JURÍDICA Y NUTRICIÓN EN COMUNIDADES DEL MUNICIPIO DE CENTLA, TABASCO.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","19","MUJERES GENERANDO CAMBIOS",21/05/13,269800,31/01/14,"ADOLESCENTES PROMOVIENDO UNA SEXUALIDAD LIBRE, INFORMADA Y PROTEGIDA EN LA COLONIA NUEVA CALIFORNIA DE TORREÓN.","BENEFICENCIA",269800
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","2","CONSORCIO PARA EL DIÁLOGO PARLAMENTARIO Y LA EQUIDAD OAXACA",21/05/13,270000,31/01/14,"CURSO DE ESPECIALIZACIÓN DE LA ESCUELA DE GESTIÓN COMUNITARIA PARA MUJERES MIXES, ","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","20","PLANETA CAOSS",21/05/13,270000,31/01/14,"MI FOTO-MI IMAGEN”. PREVENCIÓN DE TRASTORNOS ALIMENTARIOS Y VIOLENCIA DE GÉNERO A TRAVÉS DE FORMACIÓN DE AUDIENCIAS CRÍTICAS Y MEDIOS ARTÍSTICOS EN ESTUDIANTES ADOLESCENTES.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","21","CENTRO DE ACCIÓN PARA EL DESARROLLO CODICE",21/05/13,270000,31/01/14,"EMPODERAMIENTO DE LAS MUJERES DE LA REGIÓN MIXE ALTA PARA LA RESTAURACIÓN Y DISFRUTE DEL PATRIMONIO NATURAL.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","22","MESTIZAS, GÉNERO Y GESTIÓN CULTURAL",21/05/13,135000,31/01/14,"“CONSTRUYENDO EQUIDAD: HERRAMIENTAS Y ACTIVIDADES LUDÍCO-PEDAGÓGICAS PARA TRABAJAR LA EQUIDAD DE GÉNERO Y LA PREVENCIÓN DE LA VIOLENCIA HACIA MUJERES Y NIÑAS EN ESCUELAS PRIMARIAS Y SECUNDARIAS DEL ESTADO DE MÉXICO”.","BENEFICENCIA",135000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","23","FUGA ESPACIO ALTERNATIVO",21/05/13,270000,31/01/14,"LA MALETA ROJA. DIÁLOGOS DESDE LAS MUJERES EN TORNO AL VIH/SIDA CON DESTINO A TERRITORIOS SOLIDARIOS EN EQUIDAD","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","25","SERVICIO DESARROLLO Y PAZ HUASTECA POTOSINA",21/05/13,270000,31/01/14,"FORTALECIENDO EL LIDERAZGO Y LA SALUD DE LAS MUJERES INDÍGENAS NAHUAS DE LA HUASTECA POTOSINA SUR POR MEDIO DE CAPACITACIÓN EN EQUIDAD DE GÉNERO E IMPLEMENTACIÓN DE ECOTECNOLOGÍAS ADECUADAS.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","26","FUNDACIÓN ALMAS SOLIDARIAS",21/05/13,135000,31/01/14,"TRANSVERSALIZACIÓN DE LA PERSPECTIVA DE EQUIDAD DE GÉNERO PARA JÓVENES Y PADRES DE FAMILIA DEL MUNICIPIO DE CHALCO, A TRAVÉS DE LA PREVENCIÓN DE LA VIOLENCIA FAMILIAR Y EN EL NOVIAZGO.","BENEFICENCIA",135000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","27","MELEL XOJOBAL",21/05/13,216600,31/01/14,"PROMOCIÓN DE LOS DERECHOS DE NIÑAS, ADOLESCENTES INDÍGENAS DE SAN CRISTÓBAL DE LAS CASAS","BENEFICENCIA",216600
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","28","FUNDACIÓN UNA LUCHA EN COMÚN",21/05/13,268840,31/01/14,"CAMPAÑA DE ATENCIÓN INTEGRAL EN LA SALUD DE LA MUJER CON ÉNFASIS EN VIH / SIDA Y OTRAS ITS","BENEFICENCIA",268840
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","29","FUNDACIÓN CÁNTARO AZUL",21/05/13,270000,31/01/14,"“MUJERES POR AGUA SEGURA: IMPULSO AL FORTALECIMIENTO DE ORGANIZACIONES DE MUJERES EN LA REGIÓN FRONTERIZA DE CHIAPAS”.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","3","CENTRO DE DESARROLLO RURAL QUETZALCÓATL",21/05/13,269996,31/01/14,"IMPLEMENTACIÓN DE ESTUFAS TONACALLI EN PAPANTLA VERACRUZ COMO ESTRATEGIA PARA REDUCIR LA VULNERABILIDAD DE LAS MUJERES CAMPESINAS ANTE EL CAMBIO CLIMÁTICO, MEJORANDO ADEMÁS SUS CONDICIONES DE SALUD Y VIVIENDA","BENEFICENCIA",269996
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","30","RESILENCIA SOCIAL",21/05/13,270000,31/01/14,"¡AMPLIANDO OPORTUNIDADES!  ESTRATEGIA PARA EL EMPODERAMIENTO HUMANO Y ECONÓMICO DE 150 MUJERES DE COLONIAS DE ALTA MARGINACIÓN DEL MUNICIPIO DE PUEBLA DESDE LA CAPACITACIÓN EN OFICIOS NO ESTEREOTIPADOS QUE MEJOREN SU CALIDAD DE VIDA.              ¡POR EL DERECHO A LA IGUALDAD DE OPORTUNIDADES!  MUJERES ADOLESCENTES PROMOVIENDO EL APRENDIZAJE DE OFICIOS NO ESTEREOTIPADOS Y SU INSERCIÓN EN LA VIDA PRODUCTIVA DE SU COMUNIDAD DESDE UNA PERSPECTIVA DE GÉNERO.","BENEFICENCIA",270000
"2013","INSTITUTO NACIONAL DE LAS MUJERES","48101","32","ABRIENDO VEREDAS",21/05/13,135000,31/01/14,"FOMENTO Y FORTALECIMIENTO DE  LA MICROEMPRESA CON ENFOQUE DE GÉNERO EN 6 COMUNIDADES CAMPESINAS E INDÍGENAS DE TEZONAPA, VERACRUZ.","BENEFICENCIA",135000
